parent_id,child_id,rel_type
-100000000000389694,-100000000009389393,HAS_NEIGHBORHOOD
-100000000000389694,-100000000009389406,HAS_NEIGHBORHOOD
-100000000000389694,-100000000009389395,HAS_NEIGHBORHOOD
-100000000000389694,-100000000009389405,HAS_NEIGHBORHOOD
-100000000000389694,-100000000009389407,HAS_NEIGHBORHOOD
-100000000000389694,-100000000009389402,HAS_NEIGHBORHOOD
-100000000000389694,-100000000009389403,HAS_NEIGHBORHOOD
-100000000000389694,-100000000009389391,HAS_NEIGHBORHOOD
-100000000000389694,-100000000009389400,HAS_NEIGHBORHOOD
-100000000000389694,-100000000009389399,HAS_NEIGHBORHOOD
-100000000000389694,-100000000009389392,HAS_NEIGHBORHOOD
-100000000000389694,-100000000009389394,HAS_NEIGHBORHOOD
-100000000000389694,-100000000009389389,HAS_NEIGHBORHOOD
-100000000000389694,-100000000009389398,HAS_NEIGHBORHOOD
-100000000000389694,-100000000009389401,HAS_NEIGHBORHOOD
-100000000000389694,-100000000009389388,HAS_NEIGHBORHOOD
-100000000000389694,-100000000009389404,HAS_NEIGHBORHOOD
-100000000000389694,-100000000009107733,HAS_NEIGHBORHOOD
-100000000000389694,-100000000009389397,HAS_NEIGHBORHOOD
-100000000000389694,-100000000009389396,HAS_NEIGHBORHOOD
-100000000000389694,-100000000009389390,HAS_NEIGHBORHOOD
-100000000000389614,-100000000010310552,HAS_NEIGHBORHOOD
-100000000000389614,-100000000010199988,HAS_NEIGHBORHOOD
-100000000000389614,-100000000010261800,HAS_NEIGHBORHOOD
-100000000000389614,-100000000010212299,HAS_NEIGHBORHOOD
-100000000000389536,-100000000008432852,HAS_NEIGHBORHOOD
-100000000000389536,-100000000008432851,HAS_NEIGHBORHOOD
-100000000000389536,-100000000008432855,HAS_NEIGHBORHOOD
-100000000000389536,-100000000008432844,HAS_NEIGHBORHOOD
-100000000000389536,-100000000008432845,HAS_NEIGHBORHOOD
-100000000000389536,-100000000008432843,HAS_NEIGHBORHOOD
-100000000000389536,-100000000008432846,HAS_NEIGHBORHOOD
-100000000000389536,-100000000008432847,HAS_NEIGHBORHOOD
-100000000000389536,-100000000008432840,HAS_NEIGHBORHOOD
-100000000000389536,-100000000008432849,HAS_NEIGHBORHOOD
-100000000000389536,-100000000008432848,HAS_NEIGHBORHOOD
-100000000000389536,-100000000008432841,HAS_NEIGHBORHOOD
-100000000000389536,-100000000008432850,HAS_NEIGHBORHOOD
-100000000000389536,-100000000008432842,HAS_NEIGHBORHOOD
-100000000000389536,-100000000008432853,HAS_NEIGHBORHOOD
-100000000000389536,-100000000008432856,HAS_NEIGHBORHOOD
-100000000000389536,-100000000008432854,HAS_NEIGHBORHOOD
-100000000005399774,-100000000005392572,HAS_NEIGHBORHOOD
-100000000005399774,-100000000005392567,HAS_NEIGHBORHOOD
-100000000005399774,-100000000005392571,HAS_NEIGHBORHOOD
-100000000005399774,-100000000005392569,HAS_NEIGHBORHOOD
-100000000005399774,-100000000005399825,HAS_NEIGHBORHOOD
-100000000005399774,-100000000005399818,HAS_NEIGHBORHOOD
-100000000005399774,-100000000005392568,HAS_NEIGHBORHOOD
-100000000005399774,-100000000005392570,HAS_NEIGHBORHOOD
-100000000005399777,-100000000005400763,HAS_NEIGHBORHOOD
-100000000005399777,-100000000005850852,HAS_NEIGHBORHOOD
-100000000005399777,-100000000005761517,HAS_NEIGHBORHOOD
-100000000005399777,-100000000005761518,HAS_NEIGHBORHOOD
-100000000005399777,-100000000005388072,HAS_NEIGHBORHOOD
-100000000005399777,-100000000005387898,HAS_NEIGHBORHOOD
-100000000005399777,-100000000005387897,HAS_NEIGHBORHOOD
-100000000005399777,-100000000005400764,HAS_NEIGHBORHOOD
-100000000005399777,-100000000005388069,HAS_NEIGHBORHOOD
-100000000005399777,-100000000005400765,HAS_NEIGHBORHOOD
-100000000005399777,-100000000005820757,HAS_NEIGHBORHOOD
-100000000005399775,-100000000005400834,HAS_NEIGHBORHOOD
-100000000005399775,-100000000005400832,HAS_NEIGHBORHOOD
-100000000005388138,-100000000005825683,HAS_NEIGHBORHOOD
-100000000005388138,-100000000005388070,HAS_NEIGHBORHOOD
-100000000005388138,-100000000005825684,HAS_NEIGHBORHOOD
-100000000005388138,-100000000005388071,HAS_NEIGHBORHOOD
-100000000005388138,-100000000005400830,HAS_NEIGHBORHOOD
-100000000005388138,-100000000003586405,HAS_NEIGHBORHOOD
-100000000005388138,-100000000005399817,HAS_NEIGHBORHOOD
-100000000005388138,-100000000005399841,HAS_NEIGHBORHOOD
-100000000005388138,-100000000005399840,HAS_NEIGHBORHOOD
-100000000005387970,-100000000005388019,HAS_NEIGHBORHOOD
-100000000005387970,-100000000005387974,HAS_NEIGHBORHOOD
-100000000005387970,-100000000005387971,HAS_NEIGHBORHOOD
-100000000005387970,-100000000005387975,HAS_NEIGHBORHOOD
-100000000005387970,-100000000005387972,HAS_NEIGHBORHOOD
-100000000005387970,-100000000005399819,HAS_NEIGHBORHOOD
-100000000005387970,-100000000005387973,HAS_NEIGHBORHOOD
-100000000005387831,-100000000005387804,HAS_NEIGHBORHOOD
-100000000005387831,-100000000005387806,HAS_NEIGHBORHOOD
-100000000005387831,-100000000005387805,HAS_NEIGHBORHOOD
-100000000005399776,-100000000005400829,HAS_NEIGHBORHOOD
-100000000005399776,-100000000005399824,HAS_NEIGHBORHOOD
-100000000005399776,-100000000005399822,HAS_NEIGHBORHOOD
-100000000005399776,-100000000005399823,HAS_NEIGHBORHOOD
-100000000005399776,-100000000005400833,HAS_NEIGHBORHOOD
-100000000005399776,-100000000005411466,HAS_NEIGHBORHOOD
-100000000005399776,-100000000005411287,HAS_NEIGHBORHOOD
-100000000005399776,-100000000005399821,HAS_NEIGHBORHOOD
-100000000005399776,-100000000005399826,HAS_NEIGHBORHOOD
-100000000006035293,-100000000002650257,HAS_NEIGHBORHOOD
-100000000009592317,-100000000009592420,HAS_NEIGHBORHOOD
-100000000009592317,-100000000009592421,HAS_NEIGHBORHOOD
-100000000009592317,-100000000009592422,HAS_NEIGHBORHOOD
-100000000009592317,-100000000012762190,HAS_NEIGHBORHOOD
-100000000009592317,-100000000009592419,HAS_NEIGHBORHOOD
-100000000009592317,-100000000009592423,HAS_NEIGHBORHOOD
-100000000009592317,-100000000012762191,HAS_NEIGHBORHOOD
-100000000009592316,-100000000012761357,HAS_NEIGHBORHOOD
-100000000009592316,-100000000012761500,HAS_NEIGHBORHOOD
-100000000009592316,-100000000012761356,HAS_NEIGHBORHOOD
-100000000009592316,-100000000012761062,HAS_NEIGHBORHOOD
-100000000009592316,-100000000012761188,HAS_NEIGHBORHOOD
-100000000009592316,-100000000012761189,HAS_NEIGHBORHOOD
-100000000009592316,-100000000012761061,HAS_NEIGHBORHOOD
-100000000009592316,-100000000012761267,HAS_NEIGHBORHOOD
-100000000009592316,-100000000012761900,HAS_NEIGHBORHOOD
-100000000009592316,-100000000012761901,HAS_NEIGHBORHOOD
-100000000009592316,-100000000012761899,HAS_NEIGHBORHOOD
-100000000009992538,-100000000009998675,HAS_NEIGHBORHOOD
-100000000009992538,-100000000009998674,HAS_NEIGHBORHOOD
-100000000009992538,-100000000009998809,HAS_NEIGHBORHOOD
-100000000009992538,-100000000009998807,HAS_NEIGHBORHOOD
-100000000009992538,-100000000009998806,HAS_NEIGHBORHOOD
-100000000009992538,-100000000009998808,HAS_NEIGHBORHOOD
-100000000009992538,-100000000009998676,HAS_NEIGHBORHOOD
-100000000009992537,-100000000009999563,HAS_NEIGHBORHOOD
-100000000009992537,-100000000009999562,HAS_NEIGHBORHOOD
-100000000009992537,-100000000009999560,HAS_NEIGHBORHOOD
-100000000009992537,-100000000009999559,HAS_NEIGHBORHOOD
-100000000009992536,-100000000009999170,HAS_NEIGHBORHOOD
-100000000009992536,-100000000009999567,HAS_NEIGHBORHOOD
-100000000009992536,-100000000009999566,HAS_NEIGHBORHOOD
-100000000009992536,-100000000009999169,HAS_NEIGHBORHOOD
-100000000014358700,-100000000014364561,HAS_NEIGHBORHOOD
-100000000014358700,-100000000014364357,HAS_NEIGHBORHOOD
-100000000014364561,-100000000014364023,HAS_LOCALITY
-100000000014364561,-100000000014364023,HAS_LOCALITY
-100000000014580249,-100000000016345604,HAS_LOCALITY
-100000000014580249,-100000000016345602,HAS_LOCALITY
-100000000014580249,-100000000016345603,HAS_LOCALITY
-100000000014580249,-100000000016719414,HAS_LOCALITY
-100000000014580249,-100000000016719413,HAS_LOCALITY
-100000000014580249,-100000000016719412,HAS_LOCALITY
-100000000014580249,-100000000016346055,HAS_LOCALITY
-100000000014580249,-100000000016346051,HAS_LOCALITY
-100000000014580249,-100000000016346052,HAS_LOCALITY
-100000000014580249,-100000000016346053,HAS_LOCALITY
-100000000014580249,-100000000016346162,HAS_LOCALITY
-100000000014580249,-100000000016346163,HAS_LOCALITY
-100000000014580249,-100000000016345606,HAS_LOCALITY
-100000000014580249,-100000000016345607,HAS_LOCALITY
-100000000014580249,-100000000016345605,HAS_LOCALITY
-100000000014580249,-100000000016346165,HAS_LOCALITY
-100000000014580249,-100000000016346164,HAS_LOCALITY
-100000000014580249,-100000000016346166,HAS_LOCALITY
-100000000014580249,-100000000016346054,HAS_LOCALITY
-100000000014580249,-100000000016345703,HAS_LOCALITY
-100000000014580249,-100000000016345705,HAS_LOCALITY
-100000000014580249,-100000000016345706,HAS_LOCALITY
-100000000014580249,-100000000016345704,HAS_LOCALITY
-100000000014573580,-100000000016250475,HAS_LOCALITY
-100000000014573580,-100000000016251484,HAS_LOCALITY
-100000000014573580,-100000000016251482,HAS_LOCALITY
-100000000014573580,-100000000016251483,HAS_LOCALITY
-100000000014573580,-100000000016251487,HAS_LOCALITY
-100000000014573580,-100000000016251486,HAS_LOCALITY
-100000000014573580,-100000000016251226,HAS_LOCALITY
-100000000014573580,-100000000016251224,HAS_LOCALITY
-100000000014573580,-100000000016250348,HAS_LOCALITY
-100000000014573580,-100000000016251481,HAS_LOCALITY
-100000000014573580,-100000000016251479,HAS_LOCALITY
-100000000014573580,-100000000016250353,HAS_LOCALITY
-100000000014573580,-100000000016250349,HAS_LOCALITY
-100000000014573580,-100000000016250350,HAS_LOCALITY
-100000000014573580,-100000000016250354,HAS_LOCALITY
-100000000014573580,-100000000016250351,HAS_LOCALITY
-100000000014573580,-100000000016250347,HAS_LOCALITY
-100000000014573580,-100000000016250404,HAS_LOCALITY
-100000000014573580,-100000000016250402,HAS_LOCALITY
-100000000014573580,-100000000016250403,HAS_LOCALITY
-100000000014573580,-100000000016250346,HAS_LOCALITY
-100000000014573580,-100000000016251225,HAS_LOCALITY
-100000000014573580,-100000000016251480,HAS_LOCALITY
-100000000014563430,-100000000016250345,HAS_LOCALITY
-100000000014300755,-100000000014304449,HAS_LOCALITY
-100000000014300755,-100000000014307097,HAS_LOCALITY
-100000000014300755,-100000000014307096,HAS_LOCALITY
-100000000014300755,-100000000014304448,HAS_LOCALITY
-100000000014300755,-100000000014304446,HAS_LOCALITY
-100000000014300755,-100000000014304447,HAS_LOCALITY
-100000000014300755,-100000000014304450,HAS_LOCALITY
-100000000014300755,-100000000014300521,HAS_LOCALITY
-100000000014300755,-100000000014300522,HAS_LOCALITY
-100000000014288194,-100000000014285984,HAS_LOCALITY
-100000000014288194,-100000000014285986,HAS_LOCALITY
-100000000014288194,-100000000014285985,HAS_LOCALITY
-100000000014288194,-100000000014285988,HAS_LOCALITY
-100000000014288194,-100000000014285987,HAS_LOCALITY
-100000000014288194,-100000000014285989,HAS_LOCALITY
-100000000014288194,-100000000014285990,HAS_LOCALITY
-100000000014288194,-100000000014285991,HAS_LOCALITY
-100000000014288194,-100000000014288151,HAS_LOCALITY
-100000000014288194,-100000000014285983,HAS_LOCALITY
-100000000014312791,-100000000014320843,HAS_LOCALITY
-100000000014312791,-100000000014320841,HAS_LOCALITY
-100000000014312791,-100000000014320844,HAS_LOCALITY
-100000000014312791,-100000000014320837,HAS_LOCALITY
-100000000014312791,-100000000014320845,HAS_LOCALITY
-100000000014312791,-100000000014320838,HAS_LOCALITY
-100000000014312791,-100000000014320839,HAS_LOCALITY
-100000000014312791,-100000000014320840,HAS_LOCALITY
-100000000014312791,-100000000014320846,HAS_LOCALITY
-100000000014312791,-100000000014320842,HAS_LOCALITY
-100000000014331568,-100000000014331279,HAS_LOCALITY
-100000000014331568,-100000000014331280,HAS_LOCALITY
-100000000014331568,-100000000014331281,HAS_LOCALITY
-100000000014331568,-100000000014331278,HAS_LOCALITY
-100000000014331568,-100000000014331282,HAS_LOCALITY
-100000000014331568,-100000000014331276,HAS_LOCALITY
-100000000014331568,-100000000014331277,HAS_LOCALITY
-100000000010997458,-100000000012687032,HAS_LOCALITY
-100000000010997458,-100000000012687164,HAS_LOCALITY
-100000000010997458,-100000000012687267,HAS_LOCALITY
-100000000010997458,-100000000012687313,HAS_LOCALITY
-100000000010997458,-100000000012687339,HAS_LOCALITY
-100000000009463063,-100000000009463067,HAS_LOCALITY
-100000000009463063,-100000000009463066,HAS_LOCALITY
-100000000009463063,-100000000009463065,HAS_LOCALITY
-100000000008941154,-100000000008941152,HAS_LOCALITY
-100000000008941154,-100000000008941155,HAS_LOCALITY
-100000000008941154,-100000000009102288,HAS_LOCALITY
-100000000008941154,-100000000009102263,HAS_LOCALITY
-100000000008941154,-100000000008941153,HAS_LOCALITY
-100000000010221317,-100000000010224908,HAS_LOCALITY
-100000000010221317,-100000000010224909,HAS_LOCALITY
-100000000010221317,-100000000010221321,HAS_LOCALITY
-100000000005392572,-100000000005845932,HAS_LOCALITY
-100000000005392572,-100000000005845938,HAS_LOCALITY
-100000000005392572,-100000000005845935,HAS_LOCALITY
-100000000005392572,-100000000005845926,HAS_LOCALITY
-100000000005392572,-100000000005845927,HAS_LOCALITY
-100000000005392572,-100000000005845936,HAS_LOCALITY
-100000000005392572,-100000000005845928,HAS_LOCALITY
-100000000005392572,-100000000005845931,HAS_LOCALITY
-100000000005392572,-100000000005845934,HAS_LOCALITY
-100000000005392572,-100000000005845933,HAS_LOCALITY
-100000000005392572,-100000000005845930,HAS_LOCALITY
-100000000005392572,-100000000005845937,HAS_LOCALITY
-100000000005392572,-100000000005845939,HAS_LOCALITY
-100000000005392572,-100000000005845929,HAS_LOCALITY
-100000000005392567,-100000000005838604,HAS_LOCALITY
-100000000005392567,-100000000005850775,HAS_LOCALITY
-100000000005392567,-100000000005838605,HAS_LOCALITY
-100000000005392567,-100000000005838607,HAS_LOCALITY
-100000000005392567,-100000000005838606,HAS_LOCALITY
-100000000005392567,-100000000005838602,HAS_LOCALITY
-100000000005392567,-100000000005838603,HAS_LOCALITY
-100000000005392567,-100000000005838608,HAS_LOCALITY
-100000000005392567,-100000000005838601,HAS_LOCALITY
-100000000005392571,-100000000005837261,HAS_LOCALITY
-100000000005392571,-100000000005837263,HAS_LOCALITY
-100000000005392571,-100000000005837269,HAS_LOCALITY
-100000000005392571,-100000000005837268,HAS_LOCALITY
-100000000005392571,-100000000005837260,HAS_LOCALITY
-100000000005392571,-100000000005837270,HAS_LOCALITY
-100000000005392571,-100000000005837262,HAS_LOCALITY
-100000000005392571,-100000000005837264,HAS_LOCALITY
-100000000005392571,-100000000005837265,HAS_LOCALITY
-100000000005392571,-100000000005837267,HAS_LOCALITY
-100000000005392571,-100000000005837266,HAS_LOCALITY
-100000000005392571,-100000000005837271,HAS_LOCALITY
-100000000005392569,-100000000005837865,HAS_LOCALITY
-100000000005392569,-100000000005837870,HAS_LOCALITY
-100000000005392569,-100000000005837872,HAS_LOCALITY
-100000000005392569,-100000000005837864,HAS_LOCALITY
-100000000005392569,-100000000005837868,HAS_LOCALITY
-100000000005392569,-100000000005837867,HAS_LOCALITY
-100000000005392569,-100000000005837871,HAS_LOCALITY
-100000000005392569,-100000000005837866,HAS_LOCALITY
-100000000005392569,-100000000005837863,HAS_LOCALITY
-100000000005392569,-100000000005837869,HAS_LOCALITY
-100000000005392569,-100000000005837862,HAS_LOCALITY
-100000000005399825,-100000000005752211,HAS_LOCALITY
-100000000005399825,-100000000005752212,HAS_LOCALITY
-100000000005399825,-100000000005843496,HAS_LOCALITY
-100000000005399825,-100000000005752217,HAS_LOCALITY
-100000000005399825,-100000000005752203,HAS_LOCALITY
-100000000005399825,-100000000005752198,HAS_LOCALITY
-100000000005399825,-100000000005752215,HAS_LOCALITY
-100000000005399825,-100000000005752207,HAS_LOCALITY
-100000000005399825,-100000000005752210,HAS_LOCALITY
-100000000005399825,-100000000005752204,HAS_LOCALITY
-100000000005399825,-100000000005753624,HAS_LOCALITY
-100000000005399825,-100000000005752202,HAS_LOCALITY
-100000000005399825,-100000000005843495,HAS_LOCALITY
-100000000005399825,-100000000005752213,HAS_LOCALITY
-100000000005399825,-100000000005752200,HAS_LOCALITY
-100000000005399825,-100000000005752216,HAS_LOCALITY
-100000000005399825,-100000000005752205,HAS_LOCALITY
-100000000005399825,-100000000005753625,HAS_LOCALITY
-100000000005399825,-100000000005753626,HAS_LOCALITY
-100000000005399825,-100000000005752214,HAS_LOCALITY
-100000000005399825,-100000000005752208,HAS_LOCALITY
-100000000005399825,-100000000005752201,HAS_LOCALITY
-100000000005399818,-100000000005807414,HAS_LOCALITY
-100000000005399818,-100000000005807412,HAS_LOCALITY
-100000000005399818,-100000000005836572,HAS_LOCALITY
-100000000005399818,-100000000005836569,HAS_LOCALITY
-100000000005399818,-100000000005836573,HAS_LOCALITY
-100000000005399818,-100000000005807408,HAS_LOCALITY
-100000000005399818,-100000000005836563,HAS_LOCALITY
-100000000005399818,-100000000005836565,HAS_LOCALITY
-100000000005399818,-100000000005836568,HAS_LOCALITY
-100000000005399818,-100000000005836567,HAS_LOCALITY
-100000000005399818,-100000000005836571,HAS_LOCALITY
-100000000005399818,-100000000005807409,HAS_LOCALITY
-100000000005399818,-100000000005836564,HAS_LOCALITY
-100000000005399818,-100000000005836566,HAS_LOCALITY
-100000000005399818,-100000000005807411,HAS_LOCALITY
-100000000005399818,-100000000005807413,HAS_LOCALITY
-100000000005399818,-100000000005807410,HAS_LOCALITY
-100000000005392568,-100000000005807324,HAS_LOCALITY
-100000000005392568,-100000000005807323,HAS_LOCALITY
-100000000005392568,-100000000005807325,HAS_LOCALITY
-100000000005392568,-100000000005807326,HAS_LOCALITY
-100000000005392568,-100000000005807320,HAS_LOCALITY
-100000000005392568,-100000000005807319,HAS_LOCALITY
-100000000005392568,-100000000005807322,HAS_LOCALITY
-100000000005392568,-100000000005807321,HAS_LOCALITY
-100000000005392570,-100000000005508333,HAS_LOCALITY
-100000000005392570,-100000000005838211,HAS_LOCALITY
-100000000005392570,-100000000005838210,HAS_LOCALITY
-100000000005392570,-100000000005508367,HAS_LOCALITY
-100000000005392570,-100000000005508358,HAS_LOCALITY
-100000000005392570,-100000000005759447,HAS_LOCALITY
-100000000005392570,-100000000005838212,HAS_LOCALITY
-100000000005392570,-100000000005759448,HAS_LOCALITY
-100000000005392570,-100000000005838209,HAS_LOCALITY
-100000000005392570,-100000000005759446,HAS_LOCALITY
-100000000005392570,-100000000005838207,HAS_LOCALITY
-100000000005392570,-100000000005838208,HAS_LOCALITY
-100000000005392570,-100000000005759445,HAS_LOCALITY
-100000000005400763,-100000000005837340,HAS_LOCALITY
-100000000005400763,-100000000005837339,HAS_LOCALITY
-100000000005400763,-100000000005837336,HAS_LOCALITY
-100000000005400763,-100000000005837335,HAS_LOCALITY
-100000000005400763,-100000000005837337,HAS_LOCALITY
-100000000005400763,-100000000005837341,HAS_LOCALITY
-100000000005400763,-100000000005837338,HAS_LOCALITY
-100000000005850852,-100000000005843077,HAS_LOCALITY
-100000000005850852,-100000000005843078,HAS_LOCALITY
-100000000005761517,-100000000005836761,HAS_LOCALITY
-100000000005761517,-100000000005726544,HAS_LOCALITY
-100000000005761517,-100000000005726543,HAS_LOCALITY
-100000000005761517,-100000000005508446,HAS_LOCALITY
-100000000005761517,-100000000005836762,HAS_LOCALITY
-100000000005761517,-100000000005508447,HAS_LOCALITY
-100000000005761518,-100000000005761520,HAS_LOCALITY
-100000000005761518,-100000000005761519,HAS_LOCALITY
-100000000005761518,-100000000005761523,HAS_LOCALITY
-100000000005761518,-100000000005761524,HAS_LOCALITY
-100000000005761518,-100000000005761522,HAS_LOCALITY
-100000000005761518,-100000000005761521,HAS_LOCALITY
-100000000005388072,-100000000005727241,HAS_LOCALITY
-100000000005388072,-100000000005727238,HAS_LOCALITY
-100000000005388072,-100000000005727240,HAS_LOCALITY
-100000000005388072,-100000000005727239,HAS_LOCALITY
-100000000005388072,-100000000005837888,HAS_LOCALITY
-100000000005387898,-100000000005762178,HAS_LOCALITY
-100000000005387898,-100000000005762180,HAS_LOCALITY
-100000000005387898,-100000000005762177,HAS_LOCALITY
-100000000005387898,-100000000005762179,HAS_LOCALITY
-100000000005387897,-100000000005508388,HAS_LOCALITY
-100000000005387897,-100000000005508389,HAS_LOCALITY
-100000000005387897,-100000000005508378,HAS_LOCALITY
-100000000005400764,-100000000005833405,HAS_LOCALITY
-100000000005400764,-100000000005833406,HAS_LOCALITY
-100000000005400764,-100000000005833402,HAS_LOCALITY
-100000000005400764,-100000000005833403,HAS_LOCALITY
-100000000005400764,-100000000005833404,HAS_LOCALITY
-100000000005388069,-100000000005762155,HAS_LOCALITY
-100000000005388069,-100000000005762156,HAS_LOCALITY
-100000000005388069,-100000000005762152,HAS_LOCALITY
-100000000005388069,-100000000005762153,HAS_LOCALITY
-100000000005388069,-100000000005762154,HAS_LOCALITY
-100000000005400765,-100000000005804107,HAS_LOCALITY
-100000000005400765,-100000000005837042,HAS_LOCALITY
-100000000005400765,-100000000005804111,HAS_LOCALITY
-100000000005400765,-100000000005804100,HAS_LOCALITY
-100000000005400765,-100000000005804101,HAS_LOCALITY
-100000000005400765,-100000000005804105,HAS_LOCALITY
-100000000005400765,-100000000005804102,HAS_LOCALITY
-100000000005400765,-100000000005804109,HAS_LOCALITY
-100000000005400765,-100000000005804106,HAS_LOCALITY
-100000000005400765,-100000000005804110,HAS_LOCALITY
-100000000005400765,-100000000005804099,HAS_LOCALITY
-100000000005400765,-100000000005804108,HAS_LOCALITY
-100000000005400765,-100000000005804103,HAS_LOCALITY
-100000000005400765,-100000000005804104,HAS_LOCALITY
-100000000005400765,-100000000005837043,HAS_LOCALITY
-100000000005820757,-100000000005825675,HAS_LOCALITY
-100000000005820757,-100000000005825674,HAS_LOCALITY
-100000000005820757,-100000000005837114,HAS_LOCALITY
-100000000005820757,-100000000005837115,HAS_LOCALITY
-100000000005820757,-100000000005825676,HAS_LOCALITY
-100000000005400834,-100000000005503023,HAS_LOCALITY
-100000000005400834,-100000000005503024,HAS_LOCALITY
-100000000005400834,-100000000005503021,HAS_LOCALITY
-100000000005400834,-100000000005503022,HAS_LOCALITY
-100000000005400832,-100000000005502513,HAS_LOCALITY
-100000000005400832,-100000000005502512,HAS_LOCALITY
-100000000005400832,-100000000005502514,HAS_LOCALITY
-100000000005400832,-100000000005502515,HAS_LOCALITY
-100000000005825683,-100000000005805833,HAS_LOCALITY
-100000000005825683,-100000000005805820,HAS_LOCALITY
-100000000005825683,-100000000005805827,HAS_LOCALITY
-100000000005825683,-100000000005805818,HAS_LOCALITY
-100000000005825683,-100000000005805816,HAS_LOCALITY
-100000000005825683,-100000000005805817,HAS_LOCALITY
-100000000005388070,-100000000005411694,HAS_LOCALITY
-100000000005388070,-100000000005411696,HAS_LOCALITY
-100000000005388070,-100000000005411693,HAS_LOCALITY
-100000000005388070,-100000000005411695,HAS_LOCALITY
-100000000005825684,-100000000005805814,HAS_LOCALITY
-100000000005825684,-100000000005805830,HAS_LOCALITY
-100000000005825684,-100000000005805834,HAS_LOCALITY
-100000000005825684,-100000000005805813,HAS_LOCALITY
-100000000005825684,-100000000005805815,HAS_LOCALITY
-100000000005825684,-100000000005805832,HAS_LOCALITY
-100000000005388071,-100000000005726594,HAS_LOCALITY
-100000000005388071,-100000000005726592,HAS_LOCALITY
-100000000005388071,-100000000005726593,HAS_LOCALITY
-100000000005388071,-100000000005837948,HAS_LOCALITY
-100000000005400830,-100000000005838030,HAS_LOCALITY
-100000000005400830,-100000000005805826,HAS_LOCALITY
-100000000005400830,-100000000005805821,HAS_LOCALITY
-100000000005400830,-100000000005805822,HAS_LOCALITY
-100000000005400830,-100000000005838029,HAS_LOCALITY
-100000000005400830,-100000000005838079,HAS_LOCALITY
-100000000005400830,-100000000005805828,HAS_LOCALITY
-100000000005400830,-100000000005805823,HAS_LOCALITY
-100000000005400830,-100000000005805825,HAS_LOCALITY
-100000000005400830,-100000000005805824,HAS_LOCALITY
-100000000003586405,-100000000005843036,HAS_LOCALITY
-100000000003586405,-100000000005843035,HAS_LOCALITY
-100000000003586405,-100000000005843039,HAS_LOCALITY
-100000000003586405,-100000000005843038,HAS_LOCALITY
-100000000003586405,-100000000005843037,HAS_LOCALITY
-100000000003586405,-100000000005843034,HAS_LOCALITY
-100000000005399817,-100000000005508373,HAS_LOCALITY
-100000000005399817,-100000000005508345,HAS_LOCALITY
-100000000005399817,-100000000005806945,HAS_LOCALITY
-100000000005399817,-100000000005806946,HAS_LOCALITY
-100000000005399817,-100000000005806948,HAS_LOCALITY
-100000000005399817,-100000000005806947,HAS_LOCALITY
-100000000005399841,-100000000005804791,HAS_LOCALITY
-100000000005399841,-100000000005804787,HAS_LOCALITY
-100000000005399841,-100000000005804788,HAS_LOCALITY
-100000000005399841,-100000000005804790,HAS_LOCALITY
-100000000005399841,-100000000005804785,HAS_LOCALITY
-100000000005399841,-100000000005804786,HAS_LOCALITY
-100000000005399841,-100000000005804789,HAS_LOCALITY
-100000000005399840,-100000000005502454,HAS_LOCALITY
-100000000005399840,-100000000005502449,HAS_LOCALITY
-100000000005399840,-100000000005502448,HAS_LOCALITY
-100000000005399840,-100000000005502450,HAS_LOCALITY
-100000000005399840,-100000000005502453,HAS_LOCALITY
-100000000005399840,-100000000005502446,HAS_LOCALITY
-100000000005399840,-100000000005502452,HAS_LOCALITY
-100000000005399840,-100000000005502447,HAS_LOCALITY
-100000000005399840,-100000000005502451,HAS_LOCALITY
-100000000005388019,-100000000005807505,HAS_LOCALITY
-100000000005388019,-100000000005807510,HAS_LOCALITY
-100000000005388019,-100000000005807506,HAS_LOCALITY
-100000000005388019,-100000000005807508,HAS_LOCALITY
-100000000005388019,-100000000005807507,HAS_LOCALITY
-100000000005388019,-100000000005807504,HAS_LOCALITY
-100000000005388019,-100000000005807511,HAS_LOCALITY
-100000000005388019,-100000000005807509,HAS_LOCALITY
-100000000005387974,-100000000005810641,HAS_LOCALITY
-100000000005387974,-100000000005810638,HAS_LOCALITY
-100000000005387974,-100000000005810643,HAS_LOCALITY
-100000000005387974,-100000000005810640,HAS_LOCALITY
-100000000005387974,-100000000005810642,HAS_LOCALITY
-100000000005387974,-100000000005810639,HAS_LOCALITY
-100000000005387974,-100000000005810637,HAS_LOCALITY
-100000000005387971,-100000000005725074,HAS_LOCALITY
-100000000005387971,-100000000005725073,HAS_LOCALITY
-100000000005387971,-100000000005806992,HAS_LOCALITY
-100000000005387971,-100000000005806995,HAS_LOCALITY
-100000000005387971,-100000000005806993,HAS_LOCALITY
-100000000005387971,-100000000005836590,HAS_LOCALITY
-100000000005387975,-100000000005843106,HAS_LOCALITY
-100000000005387975,-100000000005843105,HAS_LOCALITY
-100000000005387975,-100000000005843108,HAS_LOCALITY
-100000000005387975,-100000000005843104,HAS_LOCALITY
-100000000005387975,-100000000005843107,HAS_LOCALITY
-100000000005387972,-100000000005834201,HAS_LOCALITY
-100000000005387972,-100000000005834200,HAS_LOCALITY
-100000000005387972,-100000000005834203,HAS_LOCALITY
-100000000005387972,-100000000005834204,HAS_LOCALITY
-100000000005387972,-100000000005834206,HAS_LOCALITY
