road_id,admin_osm_id
97874841,-100000000000193092
97874781,-100000000000193092
982721415,-100000000000193092
982721414,-100000000000193092
50525754,-100000000000193092
50525751,-100000000000193092
980194353,-100000000000193092
980194354,-100000000000193092
441135779,-100000000000193092
33599630,-100000000000193092
33603607,-100000000000193092
980226838,-100000000000193092
441135780,-100000000000193092
33593419,-100000000000193092
50074514,-100000000000193092
50074509,-100000000000193092
33603583,-100000000000193092
33694357,-100000000003652373
443358395,-100000000003652373
443358396,-100000000003652373
617527619,-100000000003652373
619451023,-100000000000193096
33666045,-100000000000193096
33664456,-100000000003652373
33662229,-100000000003652373
48936382,-100000000003652373
33665590,-100000000000193096
33659511,-100000000000193096
33660501,-100000000000193096
33669179,-100000000003652373
48936335,-100000000003652373
33667204,-100000000003652373
33673721,-100000000003652373
33669364,-100000000003652373
33602398,-100000000003652373
33664148,-100000000003652373
33593874,-100000000003652373
33598259,-100000000003652373
33668091,-100000000003652373
33603870,-100000000003652373
33673366,-100000000003652373
33694611,-100000000003652373
891924340,-100000000003652373
891924339,-100000000003652373
33664761,-100000000003652373
33660514,-100000000003652373
33596940,-100000000003652373
33664461,-100000000000193096
159968883,-100000000003652373
159964700,-100000000003652373
1442877435,-100000000003652373
1442877434,-100000000003652373
891994316,-100000000003652373
33593212,-100000000003652373
33677462,-100000000003652373
638970428,-100000000003652373
638970427,-100000000003652373
638970432,-100000000003652373
638970434,-100000000003652373
638970433,-100000000003652373
638970431,-100000000003652373
638970430,-100000000003652373
638970429,-100000000003652373
33672696,-100000000003652373
33666654,-100000000003652373
381809211,-100000000003652373
33603542,-100000000003652373
641235835,-100000000000193099
578196912,-100000000003652373
492442652,-100000000003652373
492965064,-100000000003652373
572096153,-100000000003652373
572096152,-100000000003652373
572095222,-100000000003652373
159964702,-100000000003652373
572096929,-100000000003652373
499489529,-100000000003652373
159964703,-100000000003652373
33593481,-100000000003652373
569028611,-100000000003652373
569028610,-100000000003652373
641235834,-100000000000193099
33591015,-100000000000193099
159966090,-100000000003652373
639003136,-100000000003652373
159966091,-100000000003652373
159966087,-100000000003652373
578196915,-100000000003652373
578196916,-100000000003652373
578443813,-100000000003652373
578443816,-100000000003652373
892404433,-100000000003652373
892404434,-100000000003652373
1435992906,-100000000003652373
33591342,-100000000003652373
570465830,-100000000003652373
33591406,-100000000003652373
33672575,-100000000003652373
892005057,-100000000003652373
892005058,-100000000003652373
33598502,-100000000003652373
570339882,-100000000003652373
892015869,-100000000003652373
892015870,-100000000003652373
578196907,-100000000003652373
578196899,-100000000003652373
1435992905,-100000000003652373
892404431,-100000000003652373
892404432,-100000000003652373
892404430,-100000000003652373
33594975,-100000000000193099
33593827,-100000000000193099
33674396,-100000000003652373
159966089,-100000000003652373
892407707,-100000000003652373
892407708,-100000000003652373
892414071,-100000000003652373
571028678,-100000000003652373
33671842,-100000000000193099
639006230,-100000000000193099
892414069,-100000000003652373
892414070,-100000000003652373
33596036,-100000000000193099
33591461,-100000000000193099
93817728,-100000000000193099
33595014,-100000000000193099
33673618,-100000000000193099
33669323,-100000000000193099
33660350,-100000000000193099
581279801,-100000000000193099
581279797,-100000000000193099
581279803,-100000000000193099
33600553,-100000000000193099
33659533,-100000000000193099
33660806,-100000000000193099
33661418,-100000000000193099
49549783,-100000000000193099
638970426,-100000000003652373
33663788,-100000000003652373
638970425,-100000000003652373
381812372,-100000000000193099
892422903,-100000000000193099
892422904,-100000000000193099
892422905,-100000000000193099
892422906,-100000000000193099
892422902,-100000000000193099
892422901,-100000000000193099
33666489,-100000000000193099
33604432,-100000000000193099
492805012,-100000000000193099
492805014,-100000000000193099
33660304,-100000000000193099
639081115,-100000000000193099
639081116,-100000000000193099
33669612,-100000000000193099
1226428007,-100000000000193099
892422897,-100000000000193099
1442738394,-100000000000193099
892422900,-100000000000193099
892422899,-100000000000193099
33597495,-100000000000193099
33674890,-100000000000193099
882829497,-100000000000193099
1232775147,-100000000000193099
33677249,-100000000000193099
1232775148,-100000000000193099
882829495,-100000000000193099
33676809,-100000000000193099
49549782,-100000000000193099
33593887,-100000000000193099
33600313,-100000000000193099
492603164,-100000000000193099
578910474,-100000000000193099
578910494,-100000000000193099
578792467,-100000000000193099
489320212,-100000000000193099
33676239,-100000000000193099
616933754,-100000000000193099
574782325,-100000000000193099
33668823,-100000000000193099
49549661,-100000000000193099
49550894,-100000000000193099
489320167,-100000000000193099
615059118,-100000000000193099
615059119,-100000000000193099
489320169,-100000000000193099
578456799,-100000000000193099
49550893,-100000000000193099
489320210,-100000000000193099
51496936,-100000000000193099
33599307,-100000000000193099
49550892,-100000000000193099
613240656,-100000000000193099
613240655,-100000000000193099
33599912,-100000000000193099
613302046,-100000000000193099
613302047,-100000000000193099
33598348,-100000000000193099
574780946,-100000000000193099
574780944,-100000000000193099
574780970,-100000000000193099
33597209,-100000000000193099
33600105,-100000000000193099
613631576,-100000000000193099
613631575,-100000000000193099
551596936,-100000000000193099
882820376,-100000000000193099
882820375,-100000000000193099
33595896,-100000000000193099
551596935,-100000000000193099
33604009,-100000000000193099
33672915,-100000000000193099
33600110,-100000000000193099
33591190,-100000000000193099
49549878,-100000000000193099
33666006,-100000000000193099
33666728,-100000000000193099
570446760,-100000000000193099
33663401,-100000000000193095
574780957,-100000000000193099
547980919,-100000000000193099
33670974,-100000000000193095
33694346,-100000000000193099
33673557,-100000000000193095
33694513,-100000000000193095
33595748,-100000000000193095
33594014,-100000000000193095
571691581,-100000000000193095
571691582,-100000000000193099
33672355,-100000000000193095
571691580,-100000000000193099
529656264,-100000000000193095
33673357,-100000000000193095
33596077,-100000000000193095
524637398,-100000000000193095
33673267,-100000000000193099
33592984,-100000000000193099
615093853,-100000000000193099
33602685,-100000000000193099
33664688,-100000000000193099
33602218,-100000000000193099
490953155,-100000000000193099
889496774,-100000000000193099
208287595,-100000000000193099
208287596,-100000000000193099
570706846,-100000000000193099
570706847,-100000000000193099
208274472,-100000000000193099
94160393,-100000000000193099
614397691,-100000000000193099
614397692,-100000000000193099
614384799,-100000000000193099
158603647,-100000000000193099
411098065,-100000000000193095
1016272140,-100000000000193099
775620749,-100000000000193095
537782218,-100000000000193095
80339576,-100000000000193095
890233130,-100000000000193095
890233131,-100000000000193095
481191403,-100000000000193095
33666477,-100000000000193095
33668466,-100000000000193095
491384735,-100000000000193095
491384734,-100000000000193095
49548514,-100000000000193095
411098064,-100000000000193095
33663301,-100000000000193095
33602985,-100000000000193099
33674906,-100000000000193095
33671148,-100000000000193095
411098067,-100000000000193095
33669708,-100000000000193095
33661208,-100000000000193095
33659946,-100000000000193095
49548515,-100000000000193095
1345397077,-100000000000193095
1345397076,-100000000000193095
779330079,-100000000000193095
33597157,-100000000006820699
460765664,-100000000006820699
158603105,-100000000000193099
889496777,-100000000000193099
889496778,-100000000000193099
537157282,-100000000000193099
33663431,-100000000000193099
889496776,-100000000000193099
638981307,-100000000000193099
33694492,-100000000000193099
33598332,-100000000006820699
460961502,-100000000000193095
779330083,-100000000000193095
48955655,-100000000000193095
33663695,-100000000000193095
33694713,-100000000000193095
33663077,-100000000006084058
412029947,-100000000006820700
33670153,-100000000006820700
460630582,-100000000006820700
460630583,-100000000006820700
461744007,-100000000006820610
266373554,-100000000006820610
266373578,-100000000006820610
33602991,-100000000006820699
33670912,-100000000006820610
460762258,-100000000000193093
33592233,-100000000000193093
33661557,-100000000000193095
33598130,-100000000000193095
49548513,-100000000000193095
481191404,-100000000000193095
398626390,-100000000006084049
266373583,-100000000006820699
266373575,-100000000006820699
33673559,-100000000006820699
33591696,-100000000000193095
460558464,-100000000006820610
498968802,-100000000006820610
460558465,-100000000006820610
94196325,-100000000000193095
158602237,-100000000000193095
775433817,-100000000000193099
775628171,-100000000000193099
775628167,-100000000000193099
93230856,-100000000000193095
460961503,-100000000000193095
33663493,-100000000011634924
33668677,-100000000000193093
33601730,-100000000000193093
288162072,-100000000000193093
288143033,-100000000000193093
1017851627,-100000000000193093
288162073,-100000000000193093
288162074,-100000000000193093
288162075,-100000000000193093
33662397,-100000000000193093
33674901,-100000000000193093
460961498,-100000000000193095
460961499,-100000000000193095
460961496,-100000000000193095
460961497,-100000000000193095
33677545,-100000000006820610
33663287,-100000000006820610
33671524,-100000000000193095
158220759,-100000000000193093
33668135,-100000000000193093
158220755,-100000000000193093
461888723,-100000000000193093
33674448,-100000000000193093
33596505,-100000000000193093
33672147,-100000000000193093
33593637,-100000000000193095
498968801,-100000000006820610
622560771,-100000000006820610
33665224,-100000000006820610
33666587,-100000000006820610
288160220,-100000000000193093
288213762,-100000000000193093
288142216,-100000000000193093
288157635,-100000000000193093
1017851628,-100000000000193093
33675780,-100000000000193093
653977238,-100000000000193093
653977244,-100000000000193093
288142138,-100000000000193093
653977248,-100000000000193093
653977251,-100000000000193093
653977253,-100000000000193093
653977250,-100000000000193093
653968201,-100000000000193093
288142136,-100000000000193093
288142135,-100000000000193093
653977249,-100000000000193093
653977236,-100000000000193093
653977237,-100000000000193093
653977247,-100000000000193093
653977235,-100000000000193093
288142137,-100000000000193093
288143268,-100000000000193093
33662645,-100000000000193093
33669277,-100000000000193095
491603656,-100000000000193095
33676442,-100000000000193095
288143032,-100000000000193093
288183844,-100000000000193093
33600492,-100000000000193095
33668841,-100000000000193095
33661374,-100000000000193095
33598183,-100000000000193095
33598998,-100000000000193095
33673870,-100000000000193095
33595484,-100000000000193095
33669033,-100000000000193095
33603939,-100000000000193095
33662436,-100000000000193095
1390402440,-100000000000193095
33671047,-100000000000193095
480891249,-100000000000193095
49747827,-100000000000193095
33592145,-100000000000193095
1390402439,-100000000000193095
33598981,-100000000000193095
33595079,-100000000000193095
33664881,-100000000000193095
33601863,-100000000000193095
775829312,-100000000000193095
33601494,-100000000000193095
33590961,-100000000000193095
33662284,-100000000000193095
33597178,-100000000000193095
33595897,-100000000000193095
461888724,-100000000000193093
33597514,-100000000000193095
488529643,-100000000000193095
488529644,-100000000000193093
33662861,-100000000000193093
33594663,-100000000000193093
33598021,-100000000000193093
33598432,-100000000000193093
33664498,-100000000000193095
33694470,-100000000000193095
490720802,-100000000000193095
33670466,-100000000000193095
33672240,-100000000000193095
639357977,-100000000000193095
33694433,-100000000000193095
33661344,-100000000000193095
33672747,-100000000000193095
488840335,-100000000000193095
488840336,-100000000000193095
48570502,-100000000000193095
33676803,-100000000000193095
1427319746,-100000000000193095
1427319745,-100000000000193095
480879248,-100000000000193095
480879247,-100000000000193095
33596774,-100000000000193095
48570506,-100000000000193095
33670448,-100000000000193095
33673451,-100000000000193095
33666657,-100000000000193095
33694710,-100000000000193095
28148161,-100000000000193095
80129830,-100000000000193095
80129829,-100000000000193095
80130048,-100000000000193095
80141697,-100000000000193095
474903121,-100000000000193095
474903122,-100000000000193095
48570505,-100000000000193095
434596077,-100000000000193095
474497380,-100000000000193095
395713876,-100000000000193095
395713469,-100000000000193095
395582983,-100000000000193095
474904895,-100000000000193095
474904890,-100000000000193095
90598569,-100000000000193095
159822849,-100000000000193095
474488829,-100000000000193095
474654106,-100000000000193095
474654107,-100000000000193095
474654108,-100000000000193095
80140934,-100000000000193095
80140933,-100000000000193095
80140956,-100000000000193095
136988102,-100000000000193095
80140958,-100000000000193095
80141259,-100000000000193095
80140938,-100000000000193095
434653573,-100000000000193095
89952620,-100000000000193095
80140937,-100000000000193095
475128384,-100000000000193095
475128383,-100000000000193095
90965552,-100000000000193095
159830368,-100000000000193095
159830370,-100000000000193095
50159815,-100000000000193095
50159816,-100000000000193095
622279913,-100000000000193095
33598999,-100000000000193095
159830367,-100000000000193095
159830371,-100000000000193095
159830369,-100000000000193095
33667735,-100000000000193095
50084221,-100000000000193095
80142247,-100000000000193095
474663103,-100000000000193095
474663100,-100000000000193095
80129824,-100000000000193095
80140948,-100000000000193095
80141258,-100000000000193095
89950237,-100000000000193095
136988101,-100000000000193095
80140926,-100000000000193095
80140942,-100000000000193095
80140943,-100000000000193095
80140935,-100000000000193095
80140947,-100000000000193095
80140940,-100000000000193095
80140941,-100000000000193095
80140946,-100000000000193095
80140945,-100000000000193095
33662258,-100000000000193095
80141445,-100000000000193095
474485586,-100000000000193095
596556820,-100000000000193095
80130441,-100000000000193095
80129418,-100000000000193095
80130986,-100000000000193095
80130991,-100000000000193095
80130445,-100000000000193095
475159278,-100000000000193095
80130732,-100000000000193095
474490304,-100000000000193095
775440018,-100000000000193095
474490300,-100000000000193095
395583008,-100000000000193095
33597789,-100000000000193095
622279909,-100000000000193095
33662811,-100000000000193095
33667561,-100000000000193095
33671822,-100000000000193095
33662127,-100000000000193095
33665697,-100000000000193095
633275549,-100000000000193095
33665715,-100000000000193095
33592439,-100000000000193095
33673673,-100000000000193095
33675567,-100000000000193095
33592590,-100000000000193095
33597371,-100000000000193095
33667236,-100000000000193095
33672962,-100000000000193095
33661715,-100000000000193095
474669493,-100000000000193095
80129823,-100000000000193095
474669491,-100000000000193095
80129832,-100000000000193095
159822857,-100000000000193095
80130442,-100000000000193095
80130444,-100000000000193095
90965547,-100000000000193095
90965546,-100000000000193095
231602352,-100000000000193095
159822856,-100000000000193095
159822855,-100000000000193095
80130619,-100000000000193095
80135024,-100000000000193095
80135023,-100000000000193095
80134390,-100000000000193095
80134411,-100000000000193095
474658270,-100000000000193095
80141696,-100000000000193095
80141695,-100000000000193095
90965551,-100000000000193095
80130542,-100000000000193095
474685849,-100000000000193095
136988104,-100000000000193095
473869036,-100000000000193095
473868987,-100000000000193095
473868988,-100000000000193095
231602353,-100000000000193095
136988103,-100000000000193095
473868986,-100000000000193095
80130448,-100000000000193095
80130440,-100000000000193095
80130443,-100000000000193095
80140953,-100000000000193095
136988100,-100000000000193095
80140925,-100000000000193095
80140928,-100000000000193095
33666210,-100000000000193095
33665576,-100000000000193095
33596453,-100000000000193095
633275548,-100000000000193095
33663367,-100000000000193095
33598535,-100000000000193095
431892200,-100000000000193095
159830372,-100000000000193095
33592194,-100000000000193095
50083707,-100000000000193095
555565582,-100000000000193095
775820002,-100000000000193095
555573278,-100000000000193095
33602499,-100000000000193095
775820006,-100000000000193095
33659565,-100000000000193095
33596490,-100000000000193095
158850669,-100000000000193095
33666104,-100000000000193095
723376310,-100000000000193095
555565581,-100000000000193095
33599500,-100000000000193095
775668322,-100000000000193095
537782224,-100000000000193095
597809731,-100000000000193095
597809735,-100000000000193095
33672547,-100000000000193095
48938480,-100000000000193095
537766043,-100000000000193095
775440022,-100000000000193095
33671913,-100000000000193095
537766042,-100000000000193095
481462317,-100000000000193095
481462313,-100000000000193095
33666037,-100000000000193095
33666991,-100000000000193095
80140929,-100000000000193095
80140952,-100000000000193095
80140931,-100000000000193095
80140957,-100000000000193095
33602310,-100000000003652373
904211324,-100000000003652373
506832451,-100000000003652373
483304652,-100000000003652373
33595652,-100000000003652373
965907919,-100000000003652373
33672315,-100000000003652373
33599487,-100000000003652373
618392446,-100000000003652373
637799856,-100000000000193095
637799864,-100000000003652373
618392445,-100000000000193095
33662471,-100000000000193095
33663345,-100000000000193095
33666599,-100000000003652373
777917349,-100000000003652373
33670614,-100000000003652373
1411957209,-100000000003652373
1411957208,-100000000003652373
33601084,-100000000003652373
33664467,-100000000003652373
33660561,-100000000003652373
33659694,-100000000003652373
33674043,-100000000003652373
777917346,-100000000003652373
33674336,-100000000003652373
33602777,-100000000003652373
775664097,-100000000000193095
775664106,-100000000000193095
480978760,-100000000000193095
775822424,-100000000000193095
480978761,-100000000000193095
33661464,-100000000000193095
33677327,-100000000000193095
48938172,-100000000003652373
33603213,-100000000003652373
481972059,-100000000003652373
481972061,-100000000003652373
878415681,-100000000003652373
878415683,-100000000003652373
878415682,-100000000003652373
878415680,-100000000003652373
33598602,-100000000003652373
33660261,-100000000000193095
33598774,-100000000000193095
33603009,-100000000000193095
33674668,-100000000000193095
33593347,-100000000000193095
376480721,-100000000000193095
33594724,-100000000000193095
33671174,-100000000000193095
33676946,-100000000000193095
33671826,-100000000003652373
33597482,-100000000003652373
33659717,-100000000003652373
33675197,-100000000003652373
385410314,-100000000003652373
385410313,-100000000003652373
33595826,-100000000003652373
33660802,-100000000003652373
33677323,-100000000003652373
33597585,-100000000003652373
33665477,-100000000003652373
33595739,-100000000003652373
33664911,-100000000003652373
33663445,-100000000003652373
33595521,-100000000003652373
33602811,-100000000003652373
33675359,-100000000003652373
33663507,-100000000003652373
33661289,-100000000003652373
639343505,-100000000003652373
525871167,-100000000003652373
33666165,-100000000003652373
33665942,-100000000003652373
617552962,-100000000003652373
617552963,-100000000003652373
33677076,-100000000003652373
33667016,-100000000003652373
33667375,-100000000003652373
509189042,-100000000003652373
508607174,-100000000003652373
639011279,-100000000003652373
508607172,-100000000003652373
33694575,-100000000003652373
33660119,-100000000003652373
33660149,-100000000003652373
571774117,-100000000003652373
554515203,-100000000003652373
481972064,-100000000003652373
33669679,-100000000003652373
33664413,-100000000003652373
33598195,-100000000003652373
594586453,-100000000000193092
594961421,-100000000000193092
595157774,-100000000000193092
595157768,-100000000000193092
595157767,-100000000000193092
595157773,-100000000000193092
595157770,-100000000000193092
595157771,-100000000000193092
33591103,-100000000003652373
33597088,-100000000003652373
33604205,-100000000003652373
33601515,-100000000003652373
33594246,-100000000003652373
33603285,-100000000003652373
621430229,-100000000000193092
50074808,-100000000000193092
595157232,-100000000000193092
621430230,-100000000000193092
621430231,-100000000000193092
594277049,-100000000000193092
979809844,-100000000000193092
441533531,-100000000000193092
441533532,-100000000000193092
979809845,-100000000000193092
594586455,-100000000000193092
33667438,-100000000000193092
33594602,-100000000000193092
33665612,-100000000000193092
33600507,-100000000000193092
33670929,-100000000000193092
33600883,-100000000003652373
33674377,-100000000003652373
621430232,-100000000000193092
621430234,-100000000000193092
594560971,-100000000000193092
594560979,-100000000000193092
594560990,-100000000000193092
594560993,-100000000000193092
1075698434,-100000000000193092
1075698435,-100000000000193092
1075698429,-100000000000193092
620782497,-100000000000193092
620782496,-100000000000193092
621235487,-100000000000193092
810037461,-100000000000193092
621235486,-100000000000193092
621235485,-100000000000193092
1303228829,-100000000000193092
371950363,-100000000000193092
621235482,-100000000000193092
33663553,-100000000000193092
33672667,-100000000000193092
33602475,-100000000000193092
33601726,-100000000000193092
594182478,-100000000000193092
33667542,-100000000000193092
97874897,-100000000000193092
594586456,-100000000000193092
594933682,-100000000000193092
594933695,-100000000000193092
979529456,-100000000000193092
979529457,-100000000000193092
594277043,-100000000000193092
594182483,-100000000000193092
427672323,-100000000000193092
621235484,-100000000000193092
1303941030,-100000000000193092
1303941028,-100000000000193092
1303941029,-100000000000193092
1303941027,-100000000000193092
33601217,-100000000000193092
33674748,-100000000000193092
33598274,-100000000000193092
33593614,-100000000000193092
33599095,-100000000000193092
33664551,-100000000000193092
979574488,-100000000000193092
979574487,-100000000000193092
33669175,-100000000000193092
621224163,-100000000000193092
979574485,-100000000000193092
333970925,-100000000014358799
594933680,-100000000000193092
979809850,-100000000000193092
979809848,-100000000000193092
979809849,-100000000000193092
595157775,-100000000000193092
594586457,-100000000000193092
621224169,-100000000000193092
621224168,-100000000000193092
33601453,-100000000000193092
1075330888,-100000000000193092
594182487,-100000000000193092
594182475,-100000000000193092
621235483,-100000000000193092
979521741,-100000000000193092
371950439,-100000000000193092
711302168,-100000000000193092
979521740,-100000000000193092
711302167,-100000000000193092
711302166,-100000000000193092
979543645,-100000000000193092
33597100,-100000000000193092
33601489,-100000000000193092
96565459,-100000000000193092
33601011,-100000000000193092
333970925,-100000000014358799
979574482,-100000000000193092
979574486,-100000000000193092
621224160,-100000000000193092
33663307,-100000000000193092
33593454,-100000000000193092
898338779,-100000000000193092
899884099,-100000000000193092
899838531,-100000000000193092
899838543,-100000000000193092
33664376,-100000000000193092
1075817291,-100000000000193092
33593937,-100000000000193092
33593206,-100000000000193092
900303011,-100000000000193092
333970925,-100000000014358799
333970925,-100000000014358799
50160710,-100000000014358799
50160710,-100000000014358799
50160710,-100000000014358799
50160710,-100000000014358799
898465876,-100000000000193092
899838548,-100000000000193092
898465877,-100000000000193092
898465873,-100000000000193092
898465874,-100000000000193092
427846352,-100000000000193092
33595410,-100000000000193092
621213415,-100000000000193092
621213413,-100000000000193092
621213409,-100000000000193092
507430460,-100000000000193092
900847237,-100000000000193092
427846327,-100000000000193092
900847239,-100000000000193092
620776545,-100000000000193092
620782499,-100000000000193092
620782498,-100000000000193092
427672322,-100000000000193092
981181313,-100000000014358799
981181313,-100000000014358799
981181313,-100000000014358799
981181313,-100000000014358799
593827559,-100000000014358799
593827559,-100000000014358799
593827559,-100000000014358799
593827559,-100000000014358799
33694483,-100000000000193092
33591056,-100000000000193092
33603338,-100000000000193092
435266169,-100000000000193092
33677550,-100000000000193092
620272471,-100000000000193092
33666909,-100000000000193092
1092312229,-100000000000193092
33676225,-100000000000193092
33666440,-100000000000193092
980073657,-100000000000193092
980073658,-100000000000193092
33665255,-100000000000193092
980073655,-100000000000193092
33598964,-100000000000193092
409098399,-100000000000193092
900388729,-100000000000193092
900388728,-100000000000193092
33674624,-100000000000193092
33670765,-100000000000193092
333973551,-100000000014358799
333973551,-100000000014358799
333973551,-100000000014358799
333973551,-100000000014358799
981181312,-100000000014358799
981181312,-100000000014358799
981181312,-100000000014358799
981181312,-100000000014358799
981181311,-100000000014358799
981181311,-100000000014358799
981181311,-100000000014358799
981181311,-100000000014358799
981181310,-100000000014358799
981181310,-100000000014358799
981181310,-100000000014358799
981181310,-100000000014358799
620273259,-100000000000193092
481437993,-100000000000193092
481437992,-100000000000193092
623053043,-100000000000193092
623053042,-100000000000193092
405202028,-100000000000193092
601636319,-100000000000193092
583443848,-100000000000193092
580581323,-100000000000193092
544753658,-100000000000193092
1090272322,-100000000000193092
1090272320,-100000000000193092
979582861,-100000000000193092
979582862,-100000000000193092
481435701,-100000000000193092
529473043,-100000000000193092
470286006,-100000000000193092
979392471,-100000000000193092
979386630,-100000000000193092
736331957,-100000000000193092
737503503,-100000000000193092
685008949,-100000000000193092
529473053,-100000000000193092
529473057,-100000000000193092
736331958,-100000000000193092
529473042,-100000000000193092
623064510,-100000000000193092
602965775,-100000000000193092
623053046,-100000000000193092
50065264,-100000000000193092
623053045,-100000000000193092
623053044,-100000000000193092
50065263,-100000000000193092
33604091,-100000000000193092
623053047,-100000000000193092
33676127,-100000000000193092
623053048,-100000000000193092
33667450,-100000000000193092
559246937,-100000000000193092
528476984,-100000000000193092
546648290,-100000000000193092
546648291,-100000000000193092
390813516,-100000000000193092
390565378,-100000000000193092
546648276,-100000000000193092
1090272321,-100000000000193092
547061948,-100000000000193092
390813515,-100000000000193092
547455421,-100000000000193092
33673730,-100000000000193092
33672134,-100000000000193092
33662548,-100000000000193092
683435357,-100000000000193092
580581321,-100000000000193092
580784399,-100000000000193092
581170626,-100000000000193092
1090272317,-100000000000193092
481437373,-100000000000193092
481437372,-100000000000193092
529473060,-100000000000193092
481435699,-100000000000193092
481435698,-100000000000193092
751870375,-100000000000193092
979311853,-100000000000193092
979311852,-100000000000193092
620277546,-100000000000193092
413097308,-100000000000193092
893005703,-100000000000193092
435266171,-100000000000193092
420330519,-100000000000193092
623070045,-100000000000193092
597304517,-100000000000193092
597304512,-100000000000193092
979392472,-100000000000193092
529273175,-100000000000193092
653420923,-100000000000193092
33666307,-100000000000193092
653420922,-100000000000193092
536911401,-100000000000193092
979386629,-100000000000193092
505796435,-100000000000193092
536911393,-100000000000193092
536960220,-100000000000193092
505796432,-100000000000193092
623070050,-100000000000193092
979303652,-100000000000193092
620275416,-100000000000193092
744138870,-100000000000193092
979303653,-100000000000193092
978710133,-100000000000193092
978710132,-100000000000193092
744138871,-100000000000193092
435266170,-100000000000193092
33667752,-100000000000193092
33591276,-100000000000193092
33665463,-100000000000193092
33598268,-100000000000193092
33594145,-100000000000193092
33599450,-100000000000193092
421844255,-100000000000193092
739753403,-100000000000193092
1427109411,-100000000000193092
529273176,-100000000000193092
470286002,-100000000000193092
627426549,-100000000000193092
465854746,-100000000000193092
627426524,-100000000000193092
490484715,-100000000000193092
490484714,-100000000000193092
978953894,-100000000000193092
978953893,-100000000000193092
896274954,-100000000000193092
896118261,-100000000000193092
332855134,-100000000000193092
623070049,-100000000000193092
623070044,-100000000000193092
33592511,-100000000000193092
33596184,-100000000000193092
33668871,-100000000000193092
33675352,-100000000000193092
33670696,-100000000000193092
33596113,-100000000000193092
33677189,-100000000000193092
33660181,-100000000000193092
33591254,-100000000000193092
33673429,-100000000000193092
33591106,-100000000000193092
978434859,-100000000000193092
978434860,-100000000000193092
33669924,-100000000000193092
33674310,-100000000000193092
896274952,-100000000000193092
896274951,-100000000000193092
896118255,-100000000000193092
623070048,-100000000000193092
596371223,-100000000000193092
421854066,-100000000000193092
742632881,-100000000000193092
33666041,-100000000000193092
1219736003,-100000000000193092
430107950,-100000000000193092
120581883,-100000000000193092
1349983728,-100000000000193092
601573227,-100000000000193092
395235768,-100000000000193092
978462635,-100000000000193092
978462636,-100000000000193092
390591104,-100000000000193092
33662095,-100000000000193092
583443851,-100000000000193092
601609892,-100000000000193092
33673453,-100000000000193091
33674783,-100000000000193091
33600621,-100000000000193092
978434857,-100000000000193092
622652227,-100000000000193092
622652228,-100000000000193092
1349336839,-100000000000193092
978434858,-100000000000193092
601609973,-100000000000193092
601609975,-100000000000193092
762453408,-100000000000193092
762452180,-100000000000193092
394954588,-100000000000193091
623094364,-100000000000193091
623087754,-100000000000193091
623087753,-100000000000193091
623087751,-100000000000193091
623087752,-100000000000193091
394925339,-100000000000193091
623087758,-100000000000193091
623087757,-100000000000193091
507049718,-100000000003652373
507053251,-100000000003652373
33671925,-100000000003652373
48939569,-100000000003652373
33659945,-100000000000193091
33596496,-100000000000193091
33661997,-100000000000193091
33604314,-100000000000193091
33662974,-100000000000193091
1217112393,-100000000003652373
33599786,-100000000003652373
33598848,-100000000003652373
28148569,-100000000003652373
33600556,-100000000003652373
33676109,-100000000003652373
33597510,-100000000003652373
1122569475,-100000000003652373
1122569474,-100000000003652373
440297694,-100000000003652373
431819703,-100000000003652373
431819702,-100000000003652373
429810865,-100000000003652373
891467096,-100000000003652373
589883829,-100000000003652373
891472400,-100000000003652373
33668172,-100000000003652373
411356489,-100000000003652373
205461013,-100000000003652373
429858612,-100000000003652373
429858610,-100000000003652373
429864633,-100000000003652373
411356490,-100000000003652373
411356493,-100000000003652373
411356491,-100000000003652373
411356492,-100000000003652373
440297690,-100000000003652373
1160999693,-100000000003652373
1160735680,-100000000003652373
440297647,-100000000003652373
429810866,-100000000003652373
429810864,-100000000003652373
431819704,-100000000003652373
431819720,-100000000003652373
431819713,-100000000003652373
431819693,-100000000003652373
431819694,-100000000003652373
1122580299,-100000000003652373
431819689,-100000000003652373
431819692,-100000000003652373
429805623,-100000000003652373
1122580289,-100000000003652373
1122580297,-100000000003652373
431819706,-100000000003652373
431819710,-100000000003652373
431819697,-100000000003652373
431819705,-100000000003652373
429805626,-100000000003652373
429819751,-100000000003652373
429810887,-100000000003652373
411356486,-100000000003652373
411356487,-100000000003652373
429805620,-100000000003652373
429805621,-100000000003652373
205461009,-100000000003652373
431819687,-100000000003652373
411356485,-100000000003652373
411356484,-100000000003652373
429454239,-100000000003652373
1122580279,-100000000003652373
1122580281,-100000000003652373
1122580283,-100000000003652373
1122580284,-100000000003652373
1122580287,-100000000003652373
429810893,-100000000003652373
205461012,-100000000003652373
588353292,-100000000003652373
429858609,-100000000003652373
429454247,-100000000003652373
429805619,-100000000003652373
429810868,-100000000003652373
429810894,-100000000003652373
429819763,-100000000003652373
429858600,-100000000003652373
429858604,-100000000003652373
429858603,-100000000003652373
429858602,-100000000003652373
431820454,-100000000003652373
508837540,-100000000003652373
508837561,-100000000003652373
429819760,-100000000003652373
429858599,-100000000003652373
429805617,-100000000003652373
33667968,-100000000003652373
429454250,-100000000003652373
